id1	x1	C1.1	C1.2	C1.3	L1	N1	id2	x2	C2.1	C2.2	C2.3	L2	N2	id3	x3	C3.1	C3.2	C3.3	L3	N3	id4	x4	C4.1	C4.2	C4.3	L4
1	0	0	0	1	1	46	21	0.327331433	-0.373182419	0.541358651	0.753435969	0.407419663	4	2	0.352378887	-0.366778211	0.586030625	0.72252468	0.085858476	0	0	0	0	0	0	0
1	0	0	0	1	1	46	21	0.327331433	-0.373182419	0.541358651	0.753435969	0.407419663	4	3	0.416450537	-0.616952628	0.686677484	0.384504236	0.125084843	0	0	0	0	0	0	0
1	0	0	0	1	1	46	21	0.327331433	-0.373182419	0.541358651	0.753435969	0.407419663	4	4	0.523752795	-0.703070608	-0.050752644	0.709306668	0.122578897	1	1	0.217279314	-0.14793555	0.270421922	0.951308132	0.054327939
1	0	0	0	1	1	46	22	0.354231457	0.432443581	0.409637323	0.803237129	0.37187247	8	1	0.243516461	0.985686672	-0.032485529	0.165428166	0.077467492	0	0	0	0	0	0	0
1	0	0	0	1	1	46	22	0.354231457	0.432443581	0.409637323	0.803237129	0.37187247	8	2	0.333383204	0.236659374	0.949377301	0.206579489	0.091903395	0	0	0	0	0	0	0
1	0	0	0	1	1	46	22	0.354231457	0.432443581	0.409637323	0.803237129	0.37187247	8	3	0.369196191	0.086187451	0.791143107	0.605528158	0.095257819	0	0	0	0	0	0	0
1	0	0	0	1	1	46	22	0.354231457	0.432443581	0.409637323	0.803237129	0.37187247	8	4	0.397775666	0.995827496	0.036655124	0.08357033	0.112537477	0	0	0	0	0	0	0
1	0	0	0	1	1	46	22	0.354231457	0.432443581	0.409637323	0.803237129	0.37187247	8	5	0.440154311	0.806891579	0.557425604	0.195455061	0.115272493	0	0	0	0	0	0	0
1	0	0	0	1	1	46	22	0.354231457	0.432443581	0.409637323	0.803237129	0.37187247	8	6	0.502828587	0.079111068	0.270187119	0.959552221	0.092873558	0	0	0	0	0	0	0
1	0	0	0	1	1	46	22	0.354231457	0.432443581	0.409637323	0.803237129	0.37187247	8	7	0.935595942	0.104614294	0.172080727	0.979512217	0.013731486	0	0	0	0	0	0	0
1	0	0	0	1	1	46	22	0.354231457	0.432443581	0.409637323	0.803237129	0.37187247	8	8	0.954489183	0.819511366	-0.529831895	-0.218355879	0.025717242	0	0	0	0	0	0	0
1	0	0	0	1	1	46	23	0.388410134	0.45756167	-0.086009044	0.88500839	0.287758472	9	1	0.143310874	0.966971545	-0.136522584	-0.215238523	0.051510049	0	0	0	0	0	0	0
1	0	0	0	1	1	46	23	0.388410134	0.45756167	-0.086009044	0.88500839	0.287758472	9	2	0.353625733	0.974461842	0.219770131	0.046099988	0.089230719	0	0	0	0	0	0	0
1	0	0	0	1	1	46	23	0.388410134	0.45756167	-0.086009044	0.88500839	0.287758472	9	3	0.363176488	0.538033556	0.233799823	-0.809850364	0.035488238	0	0	0	0	0	0	0
1	0	0	0	1	1	46	23	0.388410134	0.45756167	-0.086009044	0.88500839	0.287758472	9	4	0.354308967	0.711459497	-0.667036586	0.221105363	0.074817556	0	0	0	0	0	0	0
1	0	0	0	1	1	46	23	0.388410134	0.45756167	-0.086009044	0.88500839	0.287758472	9	5	0.423743709	0.978023571	0.168273125	0.123101792	0.08584383	0	0	0	0	0	0	0
1	0	0	0	1	1	46	23	0.388410134	0.45756167	-0.086009044	0.88500839	0.287758472	9	6	0.457519352	-0.160454864	-0.323575714	0.932498307	0.057543634	0	0	0	0	0	0	0
1	0	0	0	1	1	46	23	0.388410134	0.45756167	-0.086009044	0.88500839	0.287758472	9	7	0.513101774	0.895725781	-0.349818633	0.274412566	0.086976029	0	0	0	0	0	0	0
1	0	0	0	1	1	46	23	0.388410134	0.45756167	-0.086009044	0.88500839	0.287758472	9	8	0.540022971	0.677406699	0.420868859	0.603315513	0.07004075	0	0	0	0	0	0	0
1	0	0	0	1	1	46	23	0.388410134	0.45756167	-0.086009044	0.88500839	0.287758472	9	9	0.712544985	0.377576227	-0.855892874	0.353388729	0.090723354	0	0	0	0	0	0	0
1	0	0	0	1	1	46	24	0.388410134	-0.354286133	0.416934166	0.837046785	0.384296362	5	1	0.314007828	-0.845831381	0.16972164	0.505731027	0.09893346	0	0	0	0	0	0	0
1	0	0	0	1	1	46	24	0.388410134	-0.354286133	0.416934166	0.837046785	0.384296362	5	2	0.399917475	-0.504598263	0.774682768	0.381113132	0.096682011	0	0	0	0	0	0	0
1	0	0	0	1	1	46	24	0.388410134	-0.354286133	0.416934166	0.837046785	0.384296362	5	3	0.429783123	-0.770136878	-0.006626237	0.637844284	0.108251991	0	0	0	0	0	0	0
1	0	0	0	1	1	46	24	0.388410134	-0.354286133	0.416934166	0.837046785	0.384296362	5	4	0.537362138	0.498062693	0.617986768	0.608297583	0.099412491	0	0	0	0	0	0	0
1	0	0	0	1	1	46	24	0.388410134	-0.354286133	0.416934166	0.837046785	0.384296362	5	5	0.929361339	-0.94158967	-0.223552061	0.251859837	0.048733036	0	0	0	0	0	0	0
1	0	0	0	1	1	46	25	0.417516687	0.209505142	0.510873906	0.833735886	0.185252873	5	1	0.365138596	-0.076817431	0.997045121	0.000330957	0.027153963	0	0	0	0	0	0	0
1	0	0	0	1	1	46	25	0.417516687	0.209505142	0.510873906	0.833735886	0.185252873	5	2	0.565386238	-0.219529433	0.784917788	0.579405673	0.077636574	0	0	0	0	0	0	0
1	0	0	0	1	1	46	25	0.417516687	0.209505142	0.510873906	0.833735886	0.185252873	5	3	0.682131265	0.843467693	-0.413019755	0.34347772	0.066208127	0	0	0	0	0	0	0
1	0	0	0	1	1	46	25	0.417516687	0.209505142	0.510873906	0.833735886	0.185252873	5	4	0.945845715	0.437433101	0.254596361	0.862457569	0.105359717	0	0	0	0	0	0	0
1	0	0	0	1	1	46	25	0.417516687	0.209505142	0.510873906	0.833735886	0.185252873	5	5	0.945845715	0.627146791	-0.581195839	0.518554074	0.094205196	0	0	0	0	0	0	0
1	0	0	0	1	1	46	26	0.490363415	-0.120866464	-0.641560475	0.757490277	0.212887488	4	1	0.26689488	-0.612612437	0.157307095	0.774571205	0.067951177	0	0	0	0	0	0	0
1	0	0	0	1	1	46	26	0.490363415	-0.120866464	-0.641560475	0.757490277	0.212887488	4	2	0.43324894	-0.762840231	-0.392834339	0.513571802	0.096114549	0	0	0	0	0	0	0
1	0	0	0	1	1	46	26	0.490363415	-0.120866464	-0.641560475	0.757490277	0.212887488	4	3	1	0.674923304	-0.512143117	-0.531213701	0.026126842	0	0	0	0	0	0	0
1	0	0	0	1	1	46	26	0.490363415	-0.120866464	-0.641560475	0.757490277	0.212887488	4	4	1	0.4957109	-0.840409677	0.219048584	0.023767425	0	0	0	0	0	0	0
1	0	0	0	1	1	46	27	0.508833654	-0.686739584	0.678997368	0.259521345	0.054495129	1	1	0.892643685	-0.685661064	-0.36766152	0.628246734	0.081543801	0	0	0	0	0	0	0
1	0	0	0	1	1	46	28	0.516294633	0.074959534	-0.520488456	0.850572111	0.226065171	2	1	0.211286142	0.319953985	-0.928427288	0.188817961	0.073027126	0	0	0	0	0	0	0
1	0	0	0	1	1	46	28	0.516294633	0.074959534	-0.520488456	0.850572111	0.226065171	2	2	0.37093547	0.584808331	-0.42896455	0.68846836	0.097842794	0	0	0	0	0	0	0
1	0	0	0	1	1	46	29	0.536601766	-0.151430034	0.736522085	0.659245185	0.121688724	2	1	0.65747462	-0.770745603	0.000468556	0.637142876	0.088591271	0	0	0	0	0	0	0
1	0	0	0	1	1	46	29	0.536601766	-0.151430034	0.736522085	0.659245185	0.121688724	2	2	0.891084076	-0.019945823	0.565722783	0.824354278	0.114164826	0	0	0	0	0	0	0
1	0	0	0	1	1	46	30	0.553046922	0.455438986	-0.226087084	0.861080741	0.167115214	2	1	0.412897357	0.692233637	-0.6151509	0.377361864	0.052910018	0	0	0	0	0	0	0
1	0	0	0	1	1	46	30	0.553046922	0.455438986	-0.226087084	0.861080741	0.167115214	2	2	1	0.446776225	-0.845534423	0.292339791	0.019226634	0	0	0	0	0	0	0
1	0	0	0	1	1	46	31	0.608335629	-0.56746307	-0.041620532	0.822346323	0.225535211	3	1	0.131753559	-0.912823768	-0.021791295	0.407771909	0.066676171	0	0	0	0	0	0	0
1	0	0	0	1	1	46	31	0.608335629	-0.56746307	-0.041620532	0.822346323	0.225535211	3	2	0.262093512	0.166681987	0.806922849	0.566650394	0.124103432	0	0	0	0	0	0	0
1	0	0	0	1	1	46	31	0.608335629	-0.56746307	-0.041620532	0.822346323	0.225535211	3	3	0.809017065	-0.791174826	-0.374408968	-0.483591091	0.01674897	0	0	0	0	0	0	0
1	0	0	0	1	1	46	32	0.647023537	0.451043946	0.616244031	0.645602586	0.11846033	1	1	0.171751347	0.734162753	0.674981627	0.073517722	0.068940178	0	0	0	0	0	0	0
1	0	0	0	1	1	46	33	0.654428545	-0.476036471	0.391232531	0.787608061	0.029260827	2	1	0.859499121	0.010688313	-0.698455382	0.715573823	0.062032603	0	0	0	0	0	0	0
1	0	0	0	1	1	46	33	0.654428545	-0.476036471	0.391232531	0.787608061	0.029260827	2	2	1	0.581361877	-0.450858412	0.677307249	0.11277091	1	1	0.784424722	0.573373846	0.588884007	0.569612232	0.018546105
1	0	0	0	1	1	46	34	0.682199773	-0.417030961	0.110578283	0.90214063	0.117460165	3	1	0.986055911	-0.643088355	-0.674373772	0.362846247	0.018527841	0	0	0	0	0	0	0
1	0	0	0	1	1	46	34	0.682199773	-0.417030961	0.110578283	0.90214063	0.117460165	3	2	0.986055911	-0.155322041	0.370689334	0.915677115	0.021414429	0	0	0	0	0	0	0
1	0	0	0	1	1	46	34	0.682199773	-0.417030961	0.110578283	0.90214063	0.117460165	3	3	0.986055911	-0.133671727	-0.24808144	0.95947255	0.047493188	0	0	0	0	0	0	0
1	0	0	0	1	1	46	35	0.719243356	0.471125538	0.137445711	0.871291851	0.150998118	2	1	0.856917026	0.992363488	-0.112395004	0.050814072	0.009256572	0	0	0	0	0	0	0
1	0	0	0	1	1	46	35	0.719243356	0.471125538	0.137445711	0.871291851	0.150998118	2	2	0.906928854	0.289135896	-0.954146589	-0.07749014	0.02519332	0	0	0	0	0	0	0
1	0	0	0	1	1	46	36	0.746687425	-0.302047355	0.409092061	0.861052361	0.154146437	2	1	0.737955745	-0.483378372	-0.873521863	-0.057488301	0.021784172	0	0	0	0	0	0	0
1	0	0	0	1	1	46	36	0.746687425	-0.302047355	0.409092061	0.861052361	0.154146437	2	2	0.737955745	-0.714687199	0.699438778	0.00275743	0.01483426	0	0	0	0	0	0	0
1	0	0	0	1	1	46	37	0.886700338	-0.090086134	0.944257366	0.316642587	0.048921404	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	1	46	38	0.886700338	-0.24118955	0.800097301	0.549246707	0.025572348	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	1	46	39	0.895755058	0.528974105	0.203740576	0.823818092	0.038903879	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	1	46	40	0.895755058	0.372229617	0.744217745	0.554603548	0.060028651	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	1	46	41	0.934185842	-0.267592761	0.822599475	0.501721285	0.045159323	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	1	46	42	0.963158877	0.127455023	0.843594741	0.521635085	0.024218339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	1	46	43	0.967044552	0.356769252	0.916229879	0.182314325	0.030168354	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	1	46	44	0.985248216	-0.47986295	-0.430246175	0.764604372	0.016523888	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	1	46	45	0.992496991	0.731754618	0.640105215	0.234095064	0.017320672	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	1	46	46	0.992496991	-0.555637874	0.829837267	0.051348455	0.01994393	0	0	0	0	0	0	0	0	0	0	0	0	0	0
